compensation_status,accident_id,vehicle_id,fd_decision,circumstances,road_signs,road_surface,visibility,road_conditions,accident_date,address_id
VALIDATED_EIF,25535,37464.0,FG,3.0,,1.0,2.0,1.0,2020-02-24 21:00:00+04:00,200591
VALIDATED_EIF,25535,37464.0,FG,12.0,,1.0,2.0,1.0,2020-02-24 21:00:00+04:00,200591
VALIDATED_EIF,25535,37464.0,FG,30.0,,1.0,2.0,1.0,2020-02-24 21:00:00+04:00,200591
VALIDATED_EIF,25604,37726.0,FG,2.0,,1.0,1.0,1.0,2020-02-24 14:10:00+04:00,202462
VALIDATED_EIF,25604,37726.0,FG,15.0,,1.0,1.0,1.0,2020-02-24 14:10:00+04:00,202462
VALIDATED_EIF,25604,37726.0,FG,30.0,,1.0,1.0,1.0,2020-02-24 14:10:00+04:00,202462
VALIDATED_EIF,25604,37725.0,NG,,,1.0,1.0,1.0,2020-02-24 14:10:00+04:00,202462
VALIDATED_EIF,25605,37730.0,NG,4.0,,1.0,1.0,1.0,2020-02-18 15:15:00+04:00,202474
VALIDATED_EIF,25605,37730.0,NG,12.0,,1.0,1.0,1.0,2020-02-18 15:15:00+04:00,202474
VALIDATED_EIF,25605,37729.0,FG,,,1.0,1.0,1.0,2020-02-18 15:15:00+04:00,202474
VALIDATED_EIF,25640,37832.0,NG,,,1.0,2.0,3.0,2020-02-07 20:20:00+04:00,203116
VALIDATED_EIF,25640,37831.0,FG,2.0,,1.0,2.0,3.0,2020-02-07 20:20:00+04:00,203116
VALIDATED_EIF,25640,37831.0,FG,20.0,,1.0,2.0,3.0,2020-02-07 20:20:00+04:00,203116
VALIDATED_EIF,25657,37883.0,NG,2.0,,1.0,2.0,1.0,2020-02-13 23:40:00+04:00,203413
VALIDATED_EIF,25657,37883.0,NG,12.0,,1.0,2.0,1.0,2020-02-13 23:40:00+04:00,203413
VALIDATED_EIF,25657,37882.0,FG,2.0,,1.0,2.0,1.0,2020-02-13 23:40:00+04:00,203413
VALIDATED_EIF,25657,37882.0,FG,12.0,,1.0,2.0,1.0,2020-02-13 23:40:00+04:00,203413
VALIDATED_EIF,25658,37889.0,NG,2.0,,1.0,2.0,1.0,2020-02-26 01:50:00+04:00,203435
VALIDATED_EIF,25658,37889.0,NG,12.0,,1.0,2.0,1.0,2020-02-26 01:50:00+04:00,203435
VALIDATED_EIF,25658,37885.0,FG,,,1.0,2.0,1.0,2020-02-26 01:50:00+04:00,203435
VALIDATED_EIF,25674,40666.0,FG,,,1.0,1.0,1.0,2020-02-05 13:05:00+04:00,203724
VALIDATED_EIF,25674,37938.0,NG,2.0,,1.0,1.0,1.0,2020-02-05 13:05:00+04:00,203724
VALIDATED_EIF,25674,37938.0,NG,21.0,,1.0,1.0,1.0,2020-02-05 13:05:00+04:00,203724
VALIDATED_EIF,25714,37804.0,NG,2.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37804.0,NG,11.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37804.0,NG,30.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37803.0,FG,2.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37803.0,FG,12.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37803.0,FG,25.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25714,37803.0,FG,30.0,,1.0,1.0,1.0,2020-02-25 17:10:00+04:00,202933
VALIDATED_EIF,25744,37909.0,FG,,,1.0,1.0,1.0,2020-02-25 14:35:00+04:00,203531
VALIDATED_EIF,25744,37907.0,FG,2.0,,1.0,1.0,1.0,2020-02-25 14:35:00+04:00,203531
VALIDATED_EIF,25744,37907.0,FG,20.0,,1.0,1.0,1.0,2020-02-25 14:35:00+04:00,203531
VALIDATED_EIF,25744,37907.0,FG,31.0,,1.0,1.0,1.0,2020-02-25 14:35:00+04:00,203531
VALIDATED_EIF,25749,37931.0,NG,2.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37931.0,NG,12.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37931.0,NG,25.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37931.0,NG,30.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37930.0,FG,2.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37930.0,FG,12.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37930.0,FG,25.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25749,37930.0,FG,30.0,,1.0,1.0,2.0,2020-02-25 12:20:00+04:00,203664
VALIDATED_EIF,25805,38064.0,NG,2.0,,1.0,2.0,2.0,2020-02-25 18:15:00+04:00,204272
VALIDATED_EIF,25805,38064.0,NG,15.0,,1.0,2.0,2.0,2020-02-25 18:15:00+04:00,204272
VALIDATED_EIF,25805,38063.0,FG,2.0,,1.0,2.0,2.0,2020-02-25 18:15:00+04:00,204272
VALIDATED_EIF,25805,38063.0,FG,21.0,,1.0,2.0,2.0,2020-02-25 18:15:00+04:00,204272
VALIDATED_EIF,25823,38117.0,NG,,,1.0,2.0,1.0,2020-02-25 23:30:00+04:00,204666
VALIDATED_EIF,25823,38116.0,FG,3.0,,1.0,2.0,1.0,2020-02-25 23:30:00+04:00,204666
VALIDATED_EIF,25823,38116.0,FG,12.0,,1.0,2.0,1.0,2020-02-25 23:30:00+04:00,204666
VALIDATED_EIF,25832,38154.0,NG,2.0,,1.0,1.0,2.0,2020-02-25 13:40:00+04:00,204984
VALIDATED_EIF,25832,38154.0,NG,15.0,,1.0,1.0,2.0,2020-02-25 13:40:00+04:00,204984
VALIDATED_EIF,25832,38151.0,FG,,,1.0,1.0,2.0,2020-02-25 13:40:00+04:00,204984
VALIDATED_EIF,25852,38212.0,NG,,,1.0,2.0,1.0,2020-02-25 20:20:00+04:00,205346
VALIDATED_EIF,25852,38210.0,FG,2.0,,1.0,2.0,1.0,2020-02-25 20:20:00+04:00,205346
VALIDATED_EIF,25852,38210.0,FG,12.0,,1.0,2.0,1.0,2020-02-25 20:20:00+04:00,205346
VALIDATED_EIF,25852,38210.0,FG,30.0,,1.0,2.0,1.0,2020-02-25 20:20:00+04:00,205346
VALIDATED_EIF,25880,38318.0,FG,2.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38318.0,FG,12.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38318.0,FG,25.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38318.0,FG,30.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38317.0,NG,2.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38317.0,NG,12.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38317.0,NG,19.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25880,38317.0,NG,25.0,,1.0,1.0,1.0,2020-02-22 17:30:00+04:00,206177
VALIDATED_EIF,25929,38321.0,NG,,,2.0,1.0,1.0,2020-02-21 08:50:00+04:00,206188
VALIDATED_EIF,25929,38320.0,FG,3.0,,2.0,1.0,1.0,2020-02-21 08:50:00+04:00,206188
VALIDATED_EIF,25929,38320.0,FG,12.0,,2.0,1.0,1.0,2020-02-21 08:50:00+04:00,206188
VALIDATED_EIF,25973,38485.0,FG,,,1.0,1.0,1.0,2020-02-17 15:45:00+04:00,207061
VALIDATED_EIF,25973,38484.0,NG,2.0,,1.0,1.0,1.0,2020-02-17 15:45:00+04:00,207061
VALIDATED_EIF,25973,38484.0,NG,12.0,,1.0,1.0,1.0,2020-02-17 15:45:00+04:00,207061
VALIDATED_EIF,25973,38484.0,NG,25.0,,1.0,1.0,1.0,2020-02-17 15:45:00+04:00,207061
VALIDATED_EIF,26025,38480.0,FG,,,1.0,1.0,1.0,2020-02-26 11:15:00+04:00,207045
VALIDATED_EIF,26025,38478.0,NG,2.0,,1.0,1.0,1.0,2020-02-26 11:15:00+04:00,207045
VALIDATED_EIF,26025,38478.0,NG,12.0,,1.0,1.0,1.0,2020-02-26 11:15:00+04:00,207045
VALIDATED_EIF,26042,38563.0,NG,,,1.0,1.0,1.0,2020-02-26 14:50:00+04:00,207587
VALIDATED_EIF,26042,38562.0,NG,,,1.0,1.0,1.0,2020-02-26 14:50:00+04:00,207587
VALIDATED_EIF,26042,38561.0,FG,3.0,,1.0,1.0,1.0,2020-02-26 14:50:00+04:00,207587
VALIDATED_EIF,26042,38561.0,FG,12.0,,1.0,1.0,1.0,2020-02-26 14:50:00+04:00,207587
VALIDATED_EIF,26042,38561.0,FG,19.0,,1.0,1.0,1.0,2020-02-26 14:50:00+04:00,207587
VALIDATED_EIF,26220,38825.0,NG,8.0,,1.0,1.0,4.0,2020-02-25 19:50:00+04:00,209248
VALIDATED_EIF,26220,38825.0,NG,12.0,,1.0,1.0,4.0,2020-02-25 19:50:00+04:00,209248
VALIDATED_EIF,26220,38824.0,FG,3.0,,1.0,1.0,4.0,2020-02-25 19:50:00+04:00,209248
VALIDATED_EIF,26220,38824.0,FG,17.0,,1.0,1.0,4.0,2020-02-25 19:50:00+04:00,209248
VALIDATED_EIF,26226,38838.0,FG,2.0,,1.0,1.0,2.0,2020-02-25 16:20:00+04:00,209285
VALIDATED_EIF,26226,38838.0,FG,11.0,,1.0,1.0,2.0,2020-02-25 16:20:00+04:00,209285
VALIDATED_EIF,26226,38837.0,NG,,,1.0,1.0,2.0,2020-02-25 16:20:00+04:00,209285
VALIDATED_EIF,26232,38857.0,FG,8.0,,1.0,2.0,1.0,2020-02-26 19:35:00+04:00,209332
VALIDATED_EIF,26232,38857.0,FG,12.0,,1.0,2.0,1.0,2020-02-26 19:35:00+04:00,209332
VALIDATED_EIF,26232,38855.0,NG,3.0,,1.0,2.0,1.0,2020-02-26 19:35:00+04:00,209332
VALIDATED_EIF,26232,38855.0,NG,12.0,,1.0,2.0,1.0,2020-02-26 19:35:00+04:00,209332
VALIDATED_EIF,26232,38855.0,NG,30.0,,1.0,2.0,1.0,2020-02-26 19:35:00+04:00,209332
VALIDATED_EIF,26239,38881.0,NG,3.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38881.0,NG,12.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38881.0,NG,19.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38880.0,NG,2.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38880.0,NG,12.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38879.0,FG,2.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26239,38879.0,FG,15.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209393
VALIDATED_EIF,26241,38892.0,FG,3.0,,1.0,2.0,1.0,2020-02-26 18:50:00+04:00,209422
VALIDATED_EIF,26241,38892.0,FG,12.0,,1.0,2.0,1.0,2020-02-26 18:50:00+04:00,209422
VALIDATED_EIF,26241,38891.0,NG,3.0,,1.0,2.0,1.0,2020-02-26 18:50:00+04:00,209422
VALIDATED_EIF,26241,38891.0,NG,12.0,,1.0,2.0,1.0,2020-02-26 18:50:00+04:00,209422
VALIDATED_EIF,26247,38917.0,NG,3.0,,1.0,5.0,1.0,2020-02-26 11:25:00+04:00,209485
VALIDATED_EIF,26247,38917.0,NG,12.0,,1.0,5.0,1.0,2020-02-26 11:25:00+04:00,209485
VALIDATED_EIF,26247,38916.0,FG,,,1.0,5.0,1.0,2020-02-26 11:25:00+04:00,209485
VALIDATED_EIF,26249,38925.0,NG,2.0,,1.0,1.0,1.0,2020-02-27 09:45:00+04:00,209505
VALIDATED_EIF,26249,38925.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 09:45:00+04:00,209505
VALIDATED_EIF,26249,38924.0,FG,2.0,,1.0,1.0,1.0,2020-02-27 09:45:00+04:00,209505
VALIDATED_EIF,26249,38924.0,FG,12.0,,1.0,1.0,1.0,2020-02-27 09:45:00+04:00,209505
VALIDATED_EIF,26258,38972.0,FG,2.0,,1.0,1.0,2.0,2020-02-08 09:10:00+04:00,209616
VALIDATED_EIF,26258,38972.0,FG,19.0,,1.0,1.0,2.0,2020-02-08 09:10:00+04:00,209616
VALIDATED_EIF,26258,38971.0,NG,2.0,,1.0,1.0,2.0,2020-02-08 09:10:00+04:00,209616
VALIDATED_EIF,26258,38971.0,NG,12.0,,1.0,1.0,2.0,2020-02-08 09:10:00+04:00,209616
VALIDATED_EIF,26271,39015.0,NG,2.0,,1.0,4.0,1.0,2020-02-27 21:50:00+04:00,209932
VALIDATED_EIF,26271,39015.0,NG,12.0,,1.0,4.0,1.0,2020-02-27 21:50:00+04:00,209932
VALIDATED_EIF,26271,39014.0,NG,,,1.0,4.0,1.0,2020-02-27 21:50:00+04:00,209932
VALIDATED_EIF,26271,39012.0,FG,,,1.0,4.0,1.0,2020-02-27 21:50:00+04:00,209932
VALIDATED_EIF,26273,39027.0,FG,,,1.0,7.0,2.0,2020-02-25 09:20:00+04:00,210042
VALIDATED_EIF,26273,39026.0,NG,4.0,,1.0,7.0,2.0,2020-02-25 09:20:00+04:00,210042
VALIDATED_EIF,26273,39026.0,NG,12.0,,1.0,7.0,2.0,2020-02-25 09:20:00+04:00,210042
VALIDATED_EIF,26317,38868.0,FG,3.0,,1.0,1.0,1.0,2020-02-26 17:00:00+04:00,209363
VALIDATED_EIF,26317,38868.0,FG,12.0,,1.0,1.0,1.0,2020-02-26 17:00:00+04:00,209363
VALIDATED_EIF,26317,38867.0,NG,2.0,,1.0,1.0,1.0,2020-02-26 17:00:00+04:00,209363
VALIDATED_EIF,26317,38867.0,NG,14.0,,1.0,1.0,1.0,2020-02-26 17:00:00+04:00,209363
VALIDATED_EIF,26318,38874.0,NG,,,1.0,2.0,1.0,2020-02-26 21:00:00+04:00,209378
VALIDATED_EIF,26318,38873.0,FG,3.0,,1.0,2.0,1.0,2020-02-26 21:00:00+04:00,209378
VALIDATED_EIF,26318,38873.0,FG,12.0,,1.0,2.0,1.0,2020-02-26 21:00:00+04:00,209378
VALIDATED_EIF,26318,38873.0,FG,35.0,,1.0,2.0,1.0,2020-02-26 21:00:00+04:00,209378
VALIDATED_EIF,26332,38933.0,NG,3.0,,1.0,1.0,1.0,2020-02-27 13:05:00+04:00,209526
VALIDATED_EIF,26332,38933.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 13:05:00+04:00,209526
VALIDATED_EIF,26332,38933.0,NG,30.0,,1.0,1.0,1.0,2020-02-27 13:05:00+04:00,209526
VALIDATED_EIF,26332,38932.0,FG,3.0,,1.0,1.0,1.0,2020-02-27 13:05:00+04:00,209526
VALIDATED_EIF,26332,38932.0,FG,20.0,,1.0,1.0,1.0,2020-02-27 13:05:00+04:00,209526
VALIDATED_EIF,26334,38941.0,FG,3.0,,1.0,1.0,1.0,2020-02-27 08:35:00+04:00,209546
VALIDATED_EIF,26334,38941.0,FG,12.0,,1.0,1.0,1.0,2020-02-27 08:35:00+04:00,209546
VALIDATED_EIF,26334,38940.0,NG,3.0,,1.0,1.0,1.0,2020-02-27 08:35:00+04:00,209546
VALIDATED_EIF,26334,38940.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 08:35:00+04:00,209546
VALIDATED_EIF,26334,38940.0,NG,19.0,,1.0,1.0,1.0,2020-02-27 08:35:00+04:00,209546
VALIDATED_EIF,26338,38977.0,NG,3.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209626
VALIDATED_EIF,26338,38977.0,NG,12.0,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209626
VALIDATED_EIF,26338,38976.0,FG,,,1.0,1.0,1.0,2020-02-26 16:10:00+04:00,209626
VALIDATED_EIF,26345,39021.0,NG,2.0,,1.0,2.0,1.0,2020-02-22 21:40:00+04:00,209989
VALIDATED_EIF,26345,39021.0,NG,12.0,,1.0,2.0,1.0,2020-02-22 21:40:00+04:00,209989
VALIDATED_EIF,26345,39020.0,FG,2.0,,1.0,2.0,1.0,2020-02-22 21:40:00+04:00,209989
VALIDATED_EIF,26345,39020.0,FG,20.0,,1.0,2.0,1.0,2020-02-22 21:40:00+04:00,209989
VALIDATED_EIF,26413,39107.0,FG,,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26413,39105.0,NG,2.0,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26413,39105.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26413,39105.0,NG,16.0,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26413,39105.0,NG,19.0,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26413,39105.0,NG,29.0,,1.0,1.0,1.0,2020-02-27 16:05:00+04:00,210538
VALIDATED_EIF,26456,39397.0,NG,,,1.0,1.0,1.0,2020-02-24 14:50:00+04:00,211970
VALIDATED_EIF,26456,39394.0,FG,4.0,,1.0,1.0,1.0,2020-02-24 14:50:00+04:00,211970
VALIDATED_EIF,26456,39394.0,FG,12.0,,1.0,1.0,1.0,2020-02-24 14:50:00+04:00,211970
VALIDATED_EIF,26464,39417.0,NG,4.0,,1.0,1.0,1.0,2020-02-27 14:49:00+04:00,212099
VALIDATED_EIF,26464,39417.0,NG,12.0,,1.0,1.0,1.0,2020-02-27 14:49:00+04:00,212099
VALIDATED_EIF,26464,39416.0,FG,4.0,,1.0,1.0,1.0,2020-02-27 14:49:00+04:00,212099
VALIDATED_EIF,26464,39416.0,FG,15.0,,1.0,1.0,1.0,2020-02-27 14:49:00+04:00,212099
VALIDATED_EIF,26607,39518.0,NG,2.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39518.0,NG,11.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39518.0,NG,16.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39518.0,NG,30.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39518.0,NG,35.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39517.0,NG,3.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39517.0,NG,12.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39517.0,NG,19.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39517.0,NG,25.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39517.0,NG,35.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39516.0,FG,5.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39516.0,FG,12.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39516.0,FG,25.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26607,39516.0,FG,35.0,,1.0,7.0,4.0,2020-02-25 13:40:00+04:00,212737
VALIDATED_EIF,26628,39625.0,NG,,,1.0,1.0,1.0,2020-02-29 08:35:00+04:00,213074
VALIDATED_EIF,26628,39624.0,NG,2.0,,1.0,1.0,1.0,2020-02-29 08:35:00+04:00,213074
VALIDATED_EIF,26628,39624.0,NG,11.0,,1.0,1.0,1.0,2020-02-29 08:35:00+04:00,213074
VALIDATED_EIF,26628,39623.0,FG,2.0,,1.0,1.0,1.0,2020-02-29 08:35:00+04:00,213074
VALIDATED_EIF,26628,39623.0,FG,12.0,,1.0,1.0,1.0,2020-02-29 08:35:00+04:00,213074
VALIDATED_EIF,26647,39685.0,NG,2.0,,1.0,2.0,1.0,2020-02-28 20:07:00+04:00,213244
VALIDATED_EIF,26647,39685.0,NG,17.0,,1.0,2.0,1.0,2020-02-28 20:07:00+04:00,213244
VALIDATED_EIF,26647,39684.0,FG,2.0,,1.0,2.0,1.0,2020-02-28 20:07:00+04:00,213244
VALIDATED_EIF,26647,39684.0,FG,12.0,,1.0,2.0,1.0,2020-02-28 20:07:00+04:00,213244
VALIDATED_EIF,26647,39684.0,FG,30.0,,1.0,2.0,1.0,2020-02-28 20:07:00+04:00,213244
VALIDATED_EIF,26648,39696.0,FG,2.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26648,39696.0,FG,11.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26648,39695.0,NG,2.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26648,39695.0,NG,20.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26648,39695.0,NG,30.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26648,39695.0,NG,35.0,,1.0,1.0,2.0,2020-02-10 12:35:00+04:00,213271
VALIDATED_EIF,26651,39708.0,NG,3.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39708.0,NG,12.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,2.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,13.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,25.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,26.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,27.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26651,39707.0,FG,30.0,,1.0,2.0,1.0,2020-02-28 23:20:00+04:00,213301
VALIDATED_EIF,26658,39727.0,NG,2.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39727.0,NG,12.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39727.0,NG,25.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39727.0,NG,30.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39726.0,FG,2.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39726.0,FG,12.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26658,39726.0,FG,30.0,,1.0,2.0,1.0,2020-02-28 23:50:00+04:00,213353
VALIDATED_EIF,26668,39776.0,FG,3.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39776.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39775.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39775.0,NG,11.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39774.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39774.0,NG,21.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39774.0,NG,23.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26668,39774.0,NG,26.0,,1.0,1.0,1.0,2020-02-28 12:15:00+04:00,213474
VALIDATED_EIF,26669,39782.0,NG,2.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39782.0,NG,12.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39782.0,NG,25.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39782.0,NG,30.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39781.0,FG,2.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39781.0,FG,21.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39781.0,FG,25.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26669,39781.0,FG,30.0,,1.0,2.0,1.0,2020-02-28 01:15:00+04:00,213491
VALIDATED_EIF,26673,39794.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26673,39794.0,FG,13.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26673,39794.0,FG,29.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26673,39793.0,NG,3.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26673,39793.0,NG,12.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26673,39793.0,NG,30.0,,1.0,1.0,1.0,2020-02-28 11:29:00+04:00,213520
VALIDATED_EIF,26674,39796.0,NG,,,1.0,1.0,1.0,2020-02-28 12:30:00+04:00,213525
VALIDATED_EIF,26674,39795.0,FG,4.0,,1.0,1.0,1.0,2020-02-28 12:30:00+04:00,213525
VALIDATED_EIF,26674,39795.0,FG,12.0,,1.0,1.0,1.0,2020-02-28 12:30:00+04:00,213525
VALIDATED_EIF,26674,39795.0,FG,19.0,,1.0,1.0,1.0,2020-02-28 12:30:00+04:00,213525
VALIDATED_EIF,26674,39795.0,FG,33.0,,1.0,1.0,1.0,2020-02-28 12:30:00+04:00,213525
VALIDATED_EIF,26689,39872.0,NG,2.0,,1.0,1.0,1.0,2020-02-28 09:30:00+04:00,213715
VALIDATED_EIF,26689,39872.0,NG,12.0,,1.0,1.0,1.0,2020-02-28 09:30:00+04:00,213715
VALIDATED_EIF,26689,39871.0,FG,2.0,,1.0,1.0,1.0,2020-02-28 09:30:00+04:00,213715
VALIDATED_EIF,26689,39871.0,FG,23.0,,1.0,1.0,1.0,2020-02-28 09:30:00+04:00,213715
VALIDATED_EIF,26709,39522.0,NG,3.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26709,39522.0,NG,12.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
VALIDATED_EIF,26709,39522.0,NG,19.0,,1.0,7.0,3.0,2020-02-25 10:10:00+04:00,212770
