id,accident_id,plate_number,vin,body_number,vehicle_type_id,mark_code,model_code,driver_guilt_option_id,traffic_direction_from,traffic_direction_to,object_id,is_drunk,is_unidentified_vehicle,is_vehicle_left_accident,driver_comment,yellow_number,is_damaged,is_circumstance_inconsistency,is_traffic_direction_inconsistency,is_road_sign_inconsistency,is_collision_sequence_inconsistency,accident_number,accident_date,is_injured_person,is_property_damage,road_condition_id,weather_condition_id,illumination_condition_id,visibility_condition_id,accident_classification_id,model_img,model_scheme,other,address_id,road_surface_condition_id,id-2,is_confirmation_passed
104863,49634,11OU211,JTEBL29J375082175,,2,265,109,3,"?? ???????, ?????? ?????",????????,515204,FALSE,FALSE,FALSE,,,TRUE,,,,,ASH080720221223103,2022-07-08 12:23:00+04,FALSE,FALSE,1,,,1,2,,,,91853,1,49634,FALSE
104866,49635,01GR911,1J4FF48S41L533548,,2,139,4,3,?? ?????????,???????? ???,515254,FALSE,FALSE,FALSE,,,TRUE,,,,,ALR080720221045149,2022-07-08 22:45:00+04,FALSE,FALSE,1,,,2,2,,,,91855,1,49635,FALSE
104865,49635,34CP794,WOLOTGF69Y5274847,,2,210,12,3,???????? ???,????? ??,515351,FALSE,FALSE,FALSE,"5.6 ???????? ???, ?? ??????? ????? ? ?????? ?????? ???",,TRUE,,,,,ALR080720221045149,2022-07-08 22:45:00+04,FALSE,FALSE,1,,,2,2,,,,91855,1,49635,FALSE
104868,49636,99FF606,KMHSU81CDDU095436,,2,127,117,3,??????????,?????????,511380,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR280620220641780,2022-06-28 18:41:00+04,FALSE,FALSE,1,,,1,2,,,,91857,1,49636,FALSE
104867,49636,065II02,XTT374195E0415311,374100E0204272,1,273,,3,??????????,?????????,511435,FALSE,FALSE,FALSE,???????????? ??????????? ?????? ? ????? ??????? ???????? ????????,,TRUE,,,,,AYR280620220641780,2022-06-28 18:41:00+04,FALSE,FALSE,1,,,1,2,,,,91857,1,49636,FALSE
104870,49637,71NV777,4JGAB54EXWA039064,,2,190,387,3,????????,????????,516825,FALSE,FALSE,FALSE,,,TRUE,,,,,AAR050720221130403,2022-07-05 11:30:00+04,FALSE,FALSE,,,,,2,,,,91859,,49637,FALSE
104869,49637,34CZ189,XTA210630H1723474,1723474,2,280,46,3,????????,??? 11 ????,516824,FALSE,FALSE,FALSE,,,TRUE,,,,,AAR050720221130403,2022-07-05 11:30:00+04,FALSE,FALSE,,,,,2,,,,91859,,49637,FALSE
104874,49639,37NF677,WBAAL31060JJ21392,,2,26,33,3,???????,??? ???,516178,FALSE,FALSE,FALSE,"??????? ?????? , ??? ??????",,TRUE,,,,,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104873,49639,35XN577,WDB2020181A751658,,2,190,226,3,???????,??????,516177,FALSE,FALSE,FALSE,4-?? ?????? ?????? ???,,TRUE,,,,,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104875,49639,37NA246,W0L0TGF48X8121032,,2,210,14,3,???????,??????,516204,FALSE,FALSE,FALSE,,,TRUE,,,,TRUE,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104878,49639,34TS927,WVWZZZ1JZWP002803,,2,282,36,3,???? ???????? ???,?????????,516205,FALSE,FALSE,FALSE,"??????? ?????? , ??? ??????",,TRUE,,,,,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104877,49639,36DL953,W0L0JBF19X1062583,,2,210,139,3,????,??????,516176,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104876,49639,36CM017,W0L0TGF4826032834,,2,210,13,3,????,??????,516203,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220815077,2022-07-06 08:15:00+04,FALSE,FALSE,1,,,1,2,,,,91862,1,49639,FALSE
104880,49640,767CD61,LDYGCS8VXM0017532,,4,552,,3,,,516490,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220430106,2022-07-04 16:30:00+04,FALSE,FALSE,,,,,2,,,,91864,,49640,FALSE
104879,49640,36VO325,,77773,2,197,3,3,??????????? ????,????? ??????? 61,516566,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220430106,2022-07-04 16:30:00+04,FALSE,FALSE,,,,,2,,,,91864,,49640,FALSE
104882,49641,37FA401,W0L0TGF48Y6027656,,2,210,13,3,,,511523,FALSE,FALSE,FALSE,"5,5?????? ???",,FALSE,,,,,ASH030720221230741,2022-07-03 00:30:00+04,FALSE,FALSE,1,,,2,2,,,,91866,1,49641,FALSE
104881,49641,59SS909,W0L0TGF35Y2076585,,2,210,13,3,??????? ?????? ???? ?????,??????? ?????,511524,FALSE,FALSE,FALSE,,,FALSE,,,,,ASH030720221230741,2022-07-03 00:30:00+04,FALSE,FALSE,1,,,2,2,,,,91866,1,49641,FALSE
104884,49642,61OO100,4T1BF1FK8FU022265,,2,265,223,3,??????? 40? ????,??????? ??,515270,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220320339,2022-07-06 15:20:00+04,FALSE,FALSE,1,,,1,2,,,???????,91868,1,49642,FALSE
104883,49642,36TO798,C11-232500,,2,204,256,3,??????? 40 ????,??????? ??,515377,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220320339,2022-07-06 15:20:00+04,FALSE,FALSE,1,,,1,2,,,???????,91868,1,49642,FALSE
104886,49643,34AM160,WF0LXXGBVLXU29420,,1,82,374,3,?????????,??????,512646,FALSE,FALSE,FALSE,"5.3 ??? ?????? ???? ?? ?? ?????? ????, ????????? ?? ??? ??? ??????",,TRUE,,,,,AYR300620220545425,2022-06-30 17:45:00+04,FALSE,FALSE,1,,,1,2,,,,91870,1,49643,FALSE
104885,49643,37MS840,WDB2020181A232396,,2,190,226,3,???????,??????,512556,FALSE,FALSE,FALSE,"????? ??????? ???????? ? 2 ? 3 ???????? ????????, ?? ??? ??? ?????? ??? ????????",,TRUE,,,,,AYR300620220545425,2022-06-30 17:45:00+04,FALSE,FALSE,1,,,1,2,,,,91870,1,49643,FALSE
104888,49644,07NU717,WDDSJ4EB1HN491612,,2,190,923,3,??????,???????,513167,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR010720221055137,2022-07-01 22:55:00+04,FALSE,FALSE,,,,,2,,,,91872,,49644,FALSE
104887,49644,36VS776,2C3KA43R67H795492,,2,45,68,3,?????? ????,????????,513216,FALSE,FALSE,FALSE,5.5 ???????? ???,,TRUE,,,,,AYR010720221055137,2022-07-01 22:55:00+04,FALSE,FALSE,,,,,2,,,,91872,,49644,FALSE
104892,49646,35SA489,JTHCK262965000214,,2,170,31,3,? ??????????,???????????,516619,FALSE,FALSE,FALSE,5.3 ?????? ?????,,TRUE,,,,,AYR040720220524758,2022-07-04 17:24:00+04,FALSE,FALSE,1,,,1,2,,,,91876,1,49646,FALSE
104891,49646,35RM650,C11-200363,,2,204,256,3,? ??????????,???????????,516620,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220524758,2022-07-04 17:24:00+04,FALSE,FALSE,1,,,1,2,,,,91876,1,49646,FALSE
104900,49648,833CC61,XTAFS025LN1439189,,1,,,3,? ???,???????????,516475,FALSE,FALSE,FALSE,,,TRUE,TRUE,,,,AYR040720220310433,2022-07-04 15:10:00+04,FALSE,FALSE,1,,,1,2,,,,91880,1,49648,FALSE
104899,49648,14DS414,1FAHP3K20CL387009,,2,82,145,3,? ???,???????????,516477,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220310433,2022-07-04 15:10:00+04,FALSE,FALSE,1,,,1,2,,,,91880,1,49648,FALSE
104898,49648,37DX739,WDB2020181A380824,,2,190,226,3,? ???,???????,516476,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220310433,2022-07-04 15:10:00+04,FALSE,FALSE,1,,,1,2,,,,91880,1,49648,FALSE
104902,49649,20LO692,WVGBC67L44D019339,,2,282,128,3,?????? ?,???? ?,516461,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR090720220555711,2022-07-09 17:55:00+04,FALSE,FALSE,1,,,1,2,,,,91882,1,49649,FALSE
104901,49649,36QU197,KNDJE723X87531585,,2,148,55,3,?????? ?,???? ?,516460,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR090720220555711,2022-07-09 17:55:00+04,FALSE,FALSE,1,,,1,2,,,,91882,1,49649,FALSE
104904,49650,37MV719,5NPDH4AE5BH017829,,2,127,129,3,??????,??????,516471,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220915501,2022-07-04 09:15:00+04,FALSE,FALSE,1,,,1,2,,,,91884,,49650,FALSE
104903,49650,35NM003,H76W-0044879,,2,194,151,3,??????,??????,516551,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR040720220915501,2022-07-04 09:15:00+04,FALSE,FALSE,1,,,1,2,,,,91884,,49650,FALSE
104908,49652,36RR542,WDBJF65J5YA987951,,2,190,281,3,???????,??????????,516003,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720220750438,2022-07-07 19:50:00+04,FALSE,FALSE,1,,,1,2,,,,91887,1,49652,FALSE
104907,49652,37NX426,5NPDH4AEXDH173853,,2,127,129,3,???????,????????,516004,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720220750438,2022-07-07 19:50:00+04,FALSE,FALSE,1,,,1,2,,,,91887,1,49652,FALSE
104909,49653,37GT843,WDBHA24G3YA847361,,2,190,243,3,?????? ? ????????,?????? ?  ????????,516618,FALSE,FALSE,FALSE,5.3 ????? ??????? ????? ??????? ??? ????? ?????? ?? ?????????,,TRUE,,,,,AYR040720221210586,2022-07-04 12:10:00+04,FALSE,FALSE,1,,,1,2,,,,91889,1,49653,FALSE
104910,49653,01PO070,W0L0TGF4836083875,,2,210,14,3,?????? ? ??????,?????? ? ??????,516588,FALSE,FALSE,FALSE,??????? ?? 2-?? ????  ?????? ? ???? ???????,,TRUE,TRUE,,,,AYR040720221210586,2022-07-04 12:10:00+04,FALSE,FALSE,1,,,1,2,,,,91889,1,49653,FALSE
104912,49654,063OC61,SC11-015037,,2,204,306,3,?????,??????????? ???????,516124,FALSE,FALSE,FALSE,,,TRUE,,,,,ATV050720220900074,2022-07-05 21:00:00+04,FALSE,FALSE,1,,,2,2,,,,91891,1,49654,FALSE
104911,49654,35ZX589,WOLOTGF35Y2065796,,2,210,26,3,?????,??????????,516049,FALSE,FALSE,FALSE,,,TRUE,,,,,ATV050720220900074,2022-07-05 21:00:00+04,FALSE,FALSE,1,,,2,2,,,,91891,1,49654,FALSE
104914,49655,36AS754,W0L0TGF3532023233,,2,210,13,3,???????? ??,??????? ??,514425,FALSE,FALSE,FALSE,5.2 ?????? ??????? ?? ????,,TRUE,,,,,AYR070720221012965,2022-07-07 10:12:00+04,FALSE,FALSE,1,,,1,2,,,,91893,1,49655,FALSE
104913,49655,32FF777,4T1BF1FK7GU558111,,2,265,223,3,???????? ??,??????? ??????,514424,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221012965,2022-07-07 10:12:00+04,FALSE,FALSE,1,,,1,2,,,,91893,1,49655,FALSE
104916,49656,37FG138,W0L0JBF19W1323551,,2,210,119,1,???????????,????? ??,515532,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220600554,2022-07-06 18:00:00+04,FALSE,FALSE,1,,,1,2,,,,91895,1,49656,FALSE
104915,49656,01PN999,5UXFE83567LZ43034,,2,26,142,3,????????,???????????,515451,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220600554,2022-07-06 18:00:00+04,FALSE,FALSE,1,,,1,2,,,,91895,1,49656,FALSE
104918,49657,37LA722,,849574,2,280,6,1,?????? ????  ?? ???????,??????? ???? ?? ?????,514624,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT040720221030916,2022-07-04 22:30:00+04,FALSE,FALSE,,,,,2,,,???????,91897,,49657,FALSE
104917,49657,35TU373,JT6HF10U4Y0117688,,2,170,24,3,,,514589,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT040720221030916,2022-07-04 22:30:00+04,FALSE,FALSE,,,,,2,,,???????,91897,,49657,FALSE
104920,49658,35AS521,W0L0TGF48X2201143,,2,210,13,3,????,??????????,517054,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221227651,2022-07-07 00:27:00+04,FALSE,FALSE,1,,,2,2,,,,91899,1,49658,FALSE
104919,49658,01LU060,5NPET4AC7AH625044,,2,127,83,3,????,??????????,517127,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221227651,2022-07-07 00:27:00+04,FALSE,FALSE,1,,,2,2,,,,91899,1,49658,FALSE
104922,49659,06SS099,C11-228860,,2,204,256,3,????????? ????,??????? ????,516960,FALSE,FALSE,FALSE,"5.3 ?? ????? ????????? ?? 2-?? ?????, ????? ??????? ????????? ???????? ?? ????",,TRUE,,,,,AYR070720221236425,2022-07-07 00:36:00+04,FALSE,FALSE,,,,,2,,,,91901,,49659,FALSE
104921,49659,37FR635,Z94CT41DBHR546437,,2,127,204,3,??????? ????,?????? ??? ????,516888,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221236425,2022-07-07 00:36:00+04,FALSE,FALSE,,,,,2,,,,91901,,49659,FALSE
104924,49660,37LR481,WBAAL31000AY25653,,2,26,33,3,???????????? ????,???? ????,516897,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720220630942,2022-07-07 18:30:00+04,FALSE,FALSE,,,,,2,,,,91903,,49660,FALSE
104923,49660,34LM758,1HGCR2635DA602846,,2,121,110,3,???????????? ????,???? ????,516965,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720220630942,2022-07-07 18:30:00+04,FALSE,FALSE,,,,,2,,,,91903,,49660,FALSE
104926,49661,36RZ397,W0L0TGF35X2168131,,2,210,13,3,,,516986,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR080720220610234,2022-07-08 18:10:00+04,FALSE,FALSE,1,,,1,2,,,,91905,1,49661,FALSE
104925,49661,28UL387,X9633020082315540,3.30201E+13,1,93,355,3,??? ???? 11 ?,??? ???? 8 ??,517025,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR080720220610234,2022-07-08 18:10:00+04,FALSE,FALSE,1,,,1,2,,,,91905,1,49661,FALSE
104928,49662,30SA999,WDDGF8BB0BR178215,,2,190,615,3,?? ????? ?????? ??,??????,517026,FALSE,FALSE,FALSE,5.3 ??????? ?????????,,FALSE,,,,,AYR080720221240656,2022-07-08 12:40:00+04,FALSE,FALSE,1,,,1,2,,,,91907,1,49662,FALSE
104927,49662,44HI144,CW5W-0014777,,2,194,125,3,"?? ?????, ?????? ??",?????????,516987,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR080720221240656,2022-07-08 12:40:00+04,FALSE,FALSE,1,,,1,2,,,,91907,1,49662,FALSE
104930,49663,34QV968,WDB2030451A030278,,2,190,229,3,?????-????,??????????? ????????,516880,FALSE,FALSE,FALSE,,,TRUE,,,,,ASH120720221140529,2022-07-12 11:40:00+04,FALSE,FALSE,1,,,1,2,,,,91909,1,49663,FALSE
104929,49663,75HM999,WBACB11060FC78426,,2,26,4,3,??????????? ????????,???? ?????????,516879,FALSE,FALSE,FALSE,,,TRUE,,,,,ASH120720221140529,2022-07-12 11:40:00+04,FALSE,FALSE,1,,,1,2,,,,91909,1,49663,FALSE
104934,49665,10SH770,WBAVB13566K000155,,2,26,51,3,,,514635,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT070720221010683,2022-07-07 10:10:00+04,FALSE,FALSE,,,,,2,,,??????-???????,91913,,49665,FALSE
104933,49665,35SZ287,WDB2020181A670925,,2,190,226,3,????????,???????,514598,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT070720221010683,2022-07-07 10:10:00+04,FALSE,FALSE,,,,,2,,,??????-???????,91913,,49665,FALSE
104936,49666,39GG888,WDB2020181A805777,,2,190,226,3,????,???? ????,517070,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720221005778,2022-07-02 22:05:00+04,FALSE,FALSE,1,,,2,2,,,,91915,1,49666,FALSE
104935,49666,GEUI036UU,,,2,,,3,??????,???? ????,517145,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720221005778,2022-07-02 22:05:00+04,FALSE,FALSE,1,,,2,2,,,,91915,1,49666,FALSE
104938,49667,37DS919,KNDJD735395896819,,2,148,44,3,M1 ????????????,?? ???????,516971,FALSE,FALSE,FALSE,,,TRUE,,,,,AAG100720220500909,2022-07-10 05:00:00+04,FALSE,FALSE,,,,,2,,,,91917,,49667,FALSE
104937,49667,36PC192,XTA21150074347812,,2,280,13,3,M1 ?????????????,?? ???????,517004,FALSE,FALSE,FALSE,,,TRUE,,,,,AAG100720220500909,2022-07-10 05:00:00+04,FALSE,FALSE,,,,,2,,,,91917,,49667,FALSE
104943,49669,36LQ073,WDBUF65J84A442866,,2,190,281,3,?? ????????? ??,?????????? ??,514797,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221157845,2022-07-07 11:57:00+04,FALSE,FALSE,1,,,1,2,,,,91921,1,49669,FALSE
104942,49669,36CU725,WBACA91090KA23665,,2,26,3,3,?? ????????? ??,??????? ??????????,514796,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR070720221157845,2022-07-07 11:57:00+04,FALSE,FALSE,1,,,1,2,,,,91921,1,49669,FALSE
104945,49670,07RD070,4T1BF1FK7GU548467,,2,265,223,3,,,513483,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720220934045,2022-07-02 09:34:00+04,FALSE,FALSE,1,,,1,2,,,,91923,1,49670,FALSE
104944,49670,37GM802,WF0AXXGCAAWM46189,,2,82,77,3,???????????,???????????,513484,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720220934045,2022-07-02 09:34:00+04,FALSE,FALSE,1,,,1,2,,,,91923,1,49670,FALSE
104947,49671,35TR789,WDB2020181F380952,,2,190,226,3,,,516039,FALSE,FALSE,FALSE,,,TRUE,,,,,ATV110720220755829,2022-07-11 07:55:00+04,FALSE,FALSE,,,,,2,,,,91925,,49671,FALSE
104946,49671,46DO046,JA4MT41X27U001255,CW6W7U001255,2,194,185,3,???????? ?????????,?????,516040,FALSE,FALSE,FALSE,,,TRUE,,,,,ATV110720220755829,2022-07-11 07:55:00+04,FALSE,FALSE,,,,,2,,,,91925,,49671,FALSE
104952,49674,02QC077,4T1BF3EK9BU758252,,2,265,223,3,????? ?????,???????,513115,FALSE,FALSE,FALSE,"2-?? ???? ?????????? ??????? ????????? ???????, ?? ?????? ? 2-??, ????????? 1-?? ??? ? ????????",,FALSE,,,,,AKT020720220520184,2022-07-02 17:20:00+04,FALSE,FALSE,,,,,2,,,?????-????,91931,,49674,FALSE
104953,49674,59PD555,4T1BF1FK1HU395800,,2,265,223,3,????? ?????,???????,513116,FALSE,FALSE,FALSE,"????? ?? ????? ????? ????, ???? ?????? ????? ?????? ????????? ??????????",,FALSE,,,,,AKT020720220520184,2022-07-02 17:20:00+04,FALSE,FALSE,,,,,2,,,?????-????,91931,,49674,FALSE
104956,49675,87NV887,WBAAL11040AX03270,,2,26,26,3,?????????????? ???,????????????,517248,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720221140948,2022-07-02 11:40:00+04,FALSE,FALSE,1,,,2,2,,,,91933,1,49675,FALSE
104955,49675,06FF103,4T1BF1FK0CU178666,,2,265,223,3,?????????????? ???,????????????,517247,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720221140948,2022-07-02 11:40:00+04,FALSE,FALSE,1,,,2,2,,,,91933,1,49675,FALSE
104954,49675,36UX073,SALVA2BG4CH629767,,2,223,36,3,?????????????? ???,????????????,517318,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR020720221140948,2022-07-02 11:40:00+04,FALSE,FALSE,1,,,2,2,,,,91933,1,49675,FALSE
104958,49676,35QZ440,GD3-1526149,,2,121,124,3,?????? 9,?? ?????,517170,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR010720220205917,2022-07-01 14:05:00+04,FALSE,FALSE,1,,,1,2,,,,91935,1,49676,FALSE
104957,49676,10TT177,WDBJF65J21X054334,,2,190,281,3,?????? 9,?? ?????,517090,FALSE,FALSE,FALSE,"5.3 ????? ??, ?????? ??????",,TRUE,,,,,AYR010720220205917,2022-07-01 14:05:00+04,FALSE,FALSE,1,,,1,2,,,,91935,1,49676,FALSE
104960,49677,69RT696,WDB2020181A398017,,2,190,226,3,????????????,???????????,517093,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR010720220426849,2022-07-01 16:26:00+04,FALSE,FALSE,1,,,5,2,,,,91937,1,49677,FALSE
104959,49677,85XT088,NT31-049901,,2,204,178,3,?????????-???????????,????????????,517171,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR010720220426849,2022-07-01 16:26:00+04,FALSE,FALSE,1,,,5,2,,,,91937,1,49677,FALSE
104961,49678,36UT157,W0L000051V2245062,,2,210,13,3,,,513081,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR290620221215036,2022-06-29 00:15:00+04,FALSE,FALSE,1,,,2,2,,,,91939,1,49678,FALSE
104962,49678,24XX600,,SXE10-0021497,2,265,297,1,???????? 12,???????? 35,513082,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR290620221215036,2022-06-29 00:15:00+04,FALSE,FALSE,1,,,2,2,,,,91939,1,49678,FALSE
104965,49680,546AP61,VF624GPA000037722,,1,226,366,3,????????,???????,517101,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR010720220527631,2022-07-01 17:27:00+04,FALSE,FALSE,1,,,1,2,,,,91943,1,49680,FALSE
104966,49680,36MX239,JS2YA413596201618,,2,256,38,3,?????????,???????,517182,FALSE,FALSE,FALSE,5.5 ???????? ???,,TRUE,,,,,AYR010720220527631,2022-07-01 17:27:00+04,FALSE,FALSE,1,,,1,2,,,,91943,1,49680,FALSE
104968,49681,78BB878,GD1-1760398,,2,121,97,3,???????,?????-????,517219,FALSE,FALSE,FALSE,"5,2 ???? ? 3-?? ??????",,TRUE,,,,,AYR010720220450690,2022-07-01 16:50:00+04,FALSE,FALSE,1,,,1,2,,,,91945,1,49681,FALSE
104967,49681,762OR61,TSMNZC72S00534966,,2,256,50,3,???????,?????-????,517200,FALSE,FALSE,FALSE,"5,2
5,3 ???? ? ?????? ??????, ?????????????? ? ??????? ????",,TRUE,,,,,AYR010720220450690,2022-07-01 16:50:00+04,FALSE,FALSE,1,,,1,2,,,,91945,1,49681,FALSE
104970,49682,GEOP992OP,,,2,,,3,??????,??????????????,517225,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR090720221244958,2022-07-09 12:44:00+04,FALSE,FALSE,1,,,1,2,,,,91947,1,49682,FALSE
104969,49682,808LU68,X9632213290656128,3.22101E+13,4,93,303,3,??????,??????????????,517224,FALSE,FALSE,FALSE,,2486S,TRUE,,,,,AYR090720221244958,2022-07-09 12:44:00+04,FALSE,FALSE,1,,,1,2,,,,91947,1,49682,FALSE
104974,49684,36PT946,WBAAM11050JM49940,,2,26,38,3,????????,??????????,516603,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220930292,2022-07-06 21:30:00+04,FALSE,FALSE,1,,,2,2,,,,91951,1,49684,FALSE
104973,49684,975CD61,LDYGCS8V8M0018176,,4,552,,3,????????,??????????,516576,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060720220930292,2022-07-06 21:30:00+04,FALSE,FALSE,1,,,2,2,,,,91951,1,49684,FALSE
104975,49685,36XD528,WDB2020181A254291,,2,190,226,3,????????,???????? 27,516565,FALSE,FALSE,FALSE,5.2 ???? ?? ?????? ?????? ????????? ?????? 1 ????,,TRUE,TRUE,,,,AYR060720220945311,2022-07-06 21:45:00+04,FALSE,FALSE,1,,,2,2,,,,91953,1,49685,FALSE
104976,49685,05SS855,WBAYH11030EM78011,,2,26,,3,????????,???????? 27,516489,FALSE,FALSE,FALSE,"5,3 ???????? ? ???? ? ???? ? ???????????? ?????",,TRUE,TRUE,,,,AYR060720220945311,2022-07-06 21:45:00+04,FALSE,FALSE,1,,,2,2,,,,91953,1,49685,FALSE
104978,49686,05ZZ200,JTJBARBZ4F2037827,,2,170,,3,????????,???????,517394,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR050720220455670,2022-07-05 16:55:00+04,FALSE,FALSE,1,,,1,2,,,,91955,1,49686,FALSE
104977,49686,88OL800,WF0VXXBDFV2T34292,,1,82,472,3,????????,????????,517447,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR050720220455670,2022-07-05 16:55:00+04,FALSE,FALSE,1,,,1,2,,,,91955,1,49686,FALSE
104980,49687,K073BT134,,,2,,,3,,,511531,FALSE,FALSE,FALSE,,,FALSE,,,,,ASH010720221030039,2022-07-01 22:30:00+04,FALSE,FALSE,1,,,2,2,,,,91957,1,49687,FALSE
104979,49687,34UP055,JSAFTL52V00202933,,2,256,18,3,???????,????????,511529,FALSE,FALSE,FALSE,,,FALSE,,,,,ASH010720221030039,2022-07-01 22:30:00+04,FALSE,FALSE,1,,,2,2,,,,91957,1,49687,FALSE
104982,49688,35VQ060,WBAHB51080BD28733,,2,26,69,3,1 ?????? ????????,???????,512158,FALSE,FALSE,FALSE,"????????? ?? ???????, ???? ?? ??????? ?? ????????? ????? ??????? ?? ? ??????? ???????? ? ???????? ??? ????",,FALSE,,,,,AAR290620220850602,2022-06-29 20:50:00+04,FALSE,FALSE,1,,,1,2,,,,91959,1,49688,FALSE
104981,49688,71NL717,CF4-1300663,,2,121,4,3,?1?-?? ????????,,512218,FALSE,FALSE,FALSE,"????? ?, ?? ????? ??? ???????, ????? ?????? ???????? ? ???????",,FALSE,,,,,AAR290620220850602,2022-06-29 20:50:00+04,FALSE,FALSE,1,,,1,2,,,,91959,1,49688,FALSE
104985,49689,81QP808,VF624GPA000067243,,1,226,,3,???????? ???,???????-????? ????????,512979,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR270620220155449,2022-06-27 13:55:00+04,FALSE,FALSE,1,,,1,2,,,,91961,1,49689,FALSE
104984,49689,55GX445,H66W-0102618,,2,194,151,3,,,512978,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR270620220155449,2022-06-27 13:55:00+04,FALSE,FALSE,1,,,1,2,,,,91961,1,49689,FALSE
104983,49689,35TR478,XTH311000W0173045,W0173045,2,93,32,3,????????,????????,513044,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR270620220155449,2022-06-27 13:55:00+04,FALSE,FALSE,1,,,1,2,,,,91961,1,49689,FALSE
104986,49690,36GP723,KNDJC733755354716,,2,148,58,3,???????– ???????,??????? - ??????????,515026,FALSE,FALSE,FALSE,5.2 ???????? ???,,TRUE,TRUE,,FALSE,,AYR050720221100282,2022-07-05 23:00:00+04,FALSE,FALSE,1,,,2,2,,,,91963,1,49690,FALSE
104987,49690,23PP200,5N1AN08W89C516015,,2,204,173,3,???????,???????-???????????,515027,FALSE,FALSE,FALSE,5.5 3 ???? ???,,TRUE,,,,,AYR050720221100282,2022-07-05 23:00:00+04,FALSE,FALSE,1,,,2,2,,,,91963,1,49690,FALSE
104989,49691,16RR017,WDB2020181A385102,,2,190,226,3,???????? 17/3 ?????? ?????,???????? ???? ???????? 1,515643,FALSE,FALSE,FALSE,"5.3
5.8",,TRUE,,,,,AAM080720220530007,2022-07-08 17:30:00+04,FALSE,FALSE,1,,,5,2,,,55BM515 ???????? ??????? ???????? ? ???????? ??????? ???? ???????? 12/3 ?????? ?????,91965,1,49691,FALSE
